event1,event2,ratio_winner,ratio_median,ratio_avg
Peters Trail 52 km,Kullamannen 50 km,1.184407901686679,1.035509668767072,
Peters Trail 52 km,Lejonbragden 100 km,0.6414024560942108,0.7191907477567421,
Peters Trail 52 km,Lejonbragden 50 km,1.1703820548456416,1.2707946752927923,
Peters Trail 52 km,Peters Trail 104 km,0.4828180173972957,0.5063846613814786,
Peters Trail 52 km,Sandsjöbacka 60 km,0.9446855120697645,0.8902207961207025,0.7870124042437258
Peters Trail 52 km,Sandsjöbacka 90 km,0.5025473995607417,0.5123726204387932,0.43473796033994333
Peters Trail 52 km,Silverleden Ultra,0.8797060323521335,0.7680043296692045,0.7437383878207864
Peters Trail 52 km,Snapphaneracet,0.9133888202468399,1.0212298326315072,
Peters Trail 52 km,Sätila 85 km,0.6037424276419115,0.6332694093666703,0.5790771306965639
Peters Trail 52 km,Sörmland Ultra Marathon,1.2867389682676307,1.298728603937865,1.227354223544273
Peters Trail 52 km,Sörmlands100 100 km,0.5453778969273757,0.5256527484919462,0.518367097876495
Peters Trail 52 km,Sörmlands100 100 miles,0.23988475034222953,0.2703776687615333,
Peters Trail 52 km,Sörmlands100 55 km,1.12442334692786,1.006604614603004,
Peters Trail 52 km,TEC 100 miles,0.2772987036969863,0.3029517965927227,
Peters Trail 52 km,TEC 200 miles,0.09325338883135367,0.1449786924630132,
Peters Trail 52 km,TEC 46 km,1.2376368774284705,1.291807521786412,
Peters Trail 52 km,TEC 50 miles,0.6703656757467773,0.6718404115110491,
Peters Trail 52 km,Trail genom Skåne,1.1090375548155231,1.222418178537545,
Peters Trail 52 km,Trans Scania,0.1423866570714981,0.1642809092473522,
Peters Trail 52 km,UKA pain 50 km,1.1401260931462274,0.999671567764138,
Peters Trail 52 km,UTMB,0.23321488620408728,0.230780303787843,
Peters Trail 52 km,Ultravasan 90,0.7326189231573444,0.770794797263572,0.6004298958926814
Peters Trail 52 km,Ursvik Ultra 45 km,1.1011829412502154,1.2110948793237304,
Peters Trail 52 km,Ursvik Ultra 75 km,0.6792224226778821,0.7303722457155576,
Peters Trail 52 km,VXO 100 km,0.8322309278487792,0.8781568824218097,
Peters Trail 52 km,Öland Ultra,1.2744288258250294,1.3609912256826988,1.4203067456062655
Peters Trail 52 km,Österlen Spring Trail,1.0551477507999247,0.9993718832083445,1.0247557683931483
Peters Trail 52 km,Östgöta ultra trail,0.8569354037425322,0.9254183814651944,0.8962033978993722
Sandsjöbacka 60 km,Aros Marathon 50 km,1.3913289828455315,1.5290621556808608,1.4585652699422615
Sandsjöbacka 60 km,Björnfrossa,0.8771231847463263,0.9498691468373797,1.028419208741342
Sandsjöbacka 60 km,Black river run 100 miles,0.31919728903511524,0.36396132046072344,0.3708537547200617
Sandsjöbacka 60 km,Black river run 50 miles,0.6589523166183942,0.7711610939864739,0.8015048060015323
Sandsjöbacka 60 km,Borås 50 km,1.084376427592508,1.2575639658848614,1.3560987769641148
Sandsjöbacka 60 km,Borås 91 km,0.5269268335997158,0.6794119341089736,0.6836324776088407
Sandsjöbacka 60 km,Ecotrail Stockholm 45 km,1.3238213860797146,1.3587690854532992,1.4062890134418606
Sandsjöbacka 60 km,Ecotrail Stockholm 80,0.7154295933129722,0.7963456786789626,0.7949912989696083
Sandsjöbacka 60 km,Fjällmaraton 100 km,0.512025712375159,0.5336302482232607,0.5024240315379347
Sandsjöbacka 60 km,Fjällmaraton 45 km,1.3773621399972922,1.270437643713752,1.3468380218510752
Sandsjöbacka 60 km,Gax 100 miles,0.30109086296562515,0.33407109094668036,0.3465313035665855
Sandsjöbacka 60 km,Gotland Run 511 km,0.03888251867383043,0.055712754099599485,
Sandsjöbacka 60 km,Gotland Ultra,1.2803358564519318,1.3449958667084747,1.5120314308834986
Sandsjöbacka 60 km,Gotrun enkle,0.7847806920872823,0.883687741365167,0.9092881622066403
Sandsjöbacka 60 km,Göteborg Trail,1.0000140429714928,1.1617276290649805,1.200459206201938
Sandsjöbacka 60 km,Hammarby Alpin Marathon,1.4452630297126157,1.568860722455711,1.9656097694540278
Sandsjöbacka 60 km,Idre 45 km,1.4673906324053658,1.3302077753657917,1.3626068509726927
Sandsjöbacka 60 km,Jättelångt,0.8246213349390894,0.9571993118782154,1.0232205220468646
Sandsjöbacka 60 km,Kolmården Ultra Trail,0.9723496640996231,1.0845254950995715,
Sandsjöbacka 60 km,Kullamannen 100 km,0.5341960166535389,0.5248896463343005,0.5393238433674457
Sandsjöbacka 60 km,Kullamannen 100 miles,0.32563573757447994,0.3184901085668154,0.3138866694936841
Sandsjöbacka 60 km,Kullamannen 50 km,1.2537589351737737,1.1632054354150025,1.2165078220549952
Sandsjöbacka 60 km,Lejonbragden 100 km,0.6789587094322279,0.8078790687554653,1.3167516626405416
Sandsjöbacka 60 km,Lejonbragden 50 km,1.2389118282140117,1.4275050423788223,
Sandsjöbacka 60 km,Peters Trail 104 km,0.511088622857635,0.5688304110487433,0.6032307005800982
Sandsjöbacka 60 km,Peters Trail 52 km,1.0585533357117374,1.12331682696886,1.2706280035839375
Sandsjöbacka 60 km,Sandsjöbacka 90 km,0.5319732261582825,0.5755567862170252,0.5532901185483807
Sandsjöbacka 60 km,Silverleden Ultra,0.9312157549920885,0.8627121867023572,0.985969850710952
Sandsjöbacka 60 km,Snapphaneracet,0.9668707824741009,1.147164655197565,1.2087911423965303
Sandsjöbacka 60 km,Sätila 85 km,0.6390935606910478,0.7113621835462122,0.6964929459165107
Sandsjöbacka 60 km,Sörmland Ultra Marathon,1.36208182704998,1.4588836944691799,1.6611965734192378
Sandsjöbacka 60 km,Sörmlands100 100 km,0.5773115920159256,0.5904745775234332,0.6015365078315016
Sandsjöbacka 60 km,Sörmlands100 100 miles,0.25393080266114443,0.3037197849564431,0.3225261483431263
Sandsjöbacka 60 km,Sörmlands100 55 km,1.1902620846426422,1.130735901688059,1.1710125174850257
Sandsjöbacka 60 km,TEC 100 miles,0.2935354677869855,0.3403108508730528,0.362200743026078
Sandsjöbacka 60 km,TEC 200 miles,0.09871368581385312,0.1628570047956462,0.24115443015850474
Sandsjöbacka 60 km,TEC 46 km,1.3101046450017662,1.451109126427619,
Sandsjöbacka 60 km,TEC 50 miles,0.7096178222084041,0.7546896392880449,0.8187773429513943
Sandsjöbacka 60 km,Trail genom Skåne,1.1739754030795608,1.3731629095438487,1.595684295882512
Sandsjöbacka 60 km,Trans Scania,0.15072387080387759,0.18453950970729494,0.19656714716254609
Sandsjöbacka 60 km,UKA pain 50 km,1.20688427903193,1.1229478935117974,1.115828973387586
Sandsjöbacka 60 km,UTMB,0.24687039572896985,0.2592393985778694,
Sandsjöbacka 60 km,Ultravasan 90,0.7755162049137481,0.8658467659062216,0.8058289517465088
Sandsjöbacka 60 km,Ursvik Ultra 45 km,1.1656608756892777,1.3604432570001674,1.3727561556791104
Sandsjöbacka 60 km,Ursvik Ultra 75 km,0.7189931612158799,0.8204394335633207,0.852463541906148
Sandsjöbacka 60 km,VXO 100 km,0.8809608247567994,0.9864484027429335,1.0168912205397242
Sandsjöbacka 60 km,Öland Ultra,1.3490508847042777,1.5288243451663492,1.8789907650286581
Sandsjöbacka 60 km,Österlen Spring Trail,1.1169301712779973,1.1226112528074916,1.1633485892399693
Sandsjöbacka 60 km,Östgöta ultra trail,0.9071118301211418,1.0395380398861402,1.051128626995537
Sandsjöbacka 90 km,Aros Marathon 50 km,2.615411668164589,2.656666018536522,2.8163554973250355
Sandsjöbacka 90 km,Björnfrossa,1.648810770197199,1.6503482707251278,1.9078279624460797
Sandsjöbacka 90 km,Black river run 100 miles,0.6000251015267107,0.632363876469844,0.6272639954167462
Sandsjöbacka 90 km,Black river run 50 miles,1.2386945135887921,1.3398523177097805,1.6675844878557764
Sandsjöbacka 90 km,Borås 50 km,2.03840414192173,2.184952025586354,
Sandsjöbacka 90 km,Borås 91 km,0.9905138222932576,1.1804429213224283,1.1952015142385526
Sandsjöbacka 90 km,Ecotrail Stockholm 45 km,2.488511302795955,2.3607906604387567,2.4780395288480737
Sandsjöbacka 90 km,Ecotrail Stockholm 80,1.3448601511011091,1.3836092245790745,1.4559675792794795
Sandsjöbacka 90 km,Fjällmaraton 100 km,0.962502786226335,0.9271548194760485,0.8889083572443307
Sandsjöbacka 90 km,Fjällmaraton 45 km,2.589156882845593,2.207319371671361,2.4044245604006638
Sandsjöbacka 90 km,Gax 100 miles,0.5659887531182614,0.5804311563111553,0.6025217841309315
Sandsjöbacka 90 km,Gotland Run 511 km,0.07309111955619622,0.09679801443361294,
Sandsjöbacka 90 km,Gotland Ultra,2.406767471547493,2.336860408768279,2.878569204138466
Sandsjöbacka 90 km,Gotrun enkle,1.4752259202115936,1.5353615186668215,1.73719699897702
Sandsjöbacka 90 km,Göteborg Trail,1.8798202499648926,2.018441371703205,2.1133826761307777
Sandsjöbacka 90 km,Hammarby Alpin Marathon,2.7167965578827733,2.725813959674416,
Sandsjöbacka 90 km,Idre 45 km,2.758391889385728,2.31116686870965,2.2443896646186876
Sandsjöbacka 90 km,Jättelångt,1.5501181157070731,1.6630840514792995,1.94065610764071
Sandsjöbacka 90 km,Kolmården Ultra Trail,1.8278169206401222,1.8843066767188277,
Sandsjöbacka 90 km,Kullamannen 100 km,1.0041783879074304,0.9119684780093623,0.9997105591684845
Sandsjöbacka 90 km,Kullamannen 100 miles,0.6121280575078996,0.5533600092879842,0.5561486229027601
Sandsjöbacka 90 km,Kullamannen 50 km,2.356808338321772,2.021008983423562,2.2308520821645113
Sandsjöbacka 90 km,Lejonbragden 100 km,1.2763024078024028,1.403647890359229,
Sandsjöbacka 90 km,Lejonbragden 50 km,2.3288988379377344,2.480215812867773,
Sandsjöbacka 90 km,Peters Trail 104 km,0.9607412511124508,0.9883132727658508,0.9667039791430144
Sandsjöbacka 90 km,Peters Trail 52 km,1.9898620525627304,1.9517045995619464,2.3002362140588093
Sandsjöbacka 90 km,Sandsjöbacka 60 km,1.8797938520734156,1.7374480224144728,1.814608662656569
Sandsjöbacka 90 km,Silverleden Ultra,1.750493651188032,1.4989175826988759,1.7152353248694212
Sandsjöbacka 90 km,Snapphaneracet,1.8175177526442274,1.9931389615567896,2.3116681923808184
Sandsjöbacka 90 km,Sätila 85 km,1.20136414628674,1.2359548190228076,1.2334456630007742
Sandsjöbacka 90 km,Sörmland Ultra Marathon,2.5604330445094776,2.5347345898881963,3.037837371106379
Sandsjöbacka 90 km,Sörmlands100 100 km,1.085226781402253,1.0259188870041103,1.1793443119037121
Sandsjöbacka 90 km,Sörmlands100 100 miles,0.477337561694487,0.527697339740721,0.5503100229086016
Sandsjöbacka 90 km,Sörmlands100 55 km,2.237447349067326,1.9645948562609639,
Sandsjöbacka 90 km,TEC 100 miles,0.5517861677114695,0.5912724148555721,0.616216831807565
Sandsjöbacka 90 km,TEC 200 miles,0.18556137970838782,0.2829555809185398,
Sandsjöbacka 90 km,TEC 46 km,2.4627266572471447,2.5212266820192597,
Sandsjöbacka 90 km,TEC 50 miles,1.3339352195090841,1.3112340213177054,1.8713731665354445
Sandsjöbacka 90 km,Trail genom Skåne,2.2068317451943686,2.385799181639863,
Sandsjöbacka 90 km,Trans Scania,0.28332980569783683,0.320627806198276,0.34157582283187576
Sandsjöbacka 90 km,UKA pain 50 km,2.268693647888279,1.9510635968565704,2.238097014472363
Sandsjöbacka 90 km,UTMB,0.46406545215024875,0.45041498039103645,0.32174252382517254
Sandsjöbacka 90 km,Ultravasan 90,1.4578105941801707,1.5043637511377317,1.512246183757554
Sandsjöbacka 90 km,Ursvik Ultra 45 km,2.191202147723218,2.363699446482045,
Sandsjöbacka 90 km,Ursvik Ultra 75 km,1.351558924136441,1.4254708713554418,1.5588523878933405
Sandsjöbacka 90 km,VXO 100 km,1.6560247422953571,1.7139028265596254,1.5791661850936674
Sandsjöbacka 90 km,Öland Ultra,2.5359375592013036,2.6562528351283747,
Sandsjöbacka 90 km,Österlen Spring Trail,2.0995984691636864,1.9504787011306102,2.1553792333064754
Sandsjöbacka 90 km,Östgöta ultra trail,1.7051832414047872,1.8061433116247918,1.9070439944714783
Silverleden Ultra,Aros Marathon 50 km,1.4940994881012857,1.7723896558428933,1.5725785236874281
Silverleden Ultra,Björnfrossa,0.9419118824442336,1.1010266940451745,1.1147783515583745
Silverleden Ultra,Black river run 100 miles,0.34277479448125003,0.42188035137411717,0.3939911912042284
Silverleden Ultra,Black river run 50 miles,0.7076258247198497,0.8938799125281521,0.8504608678775663
Silverleden Ultra,Borås 50 km,1.1644738845743872,1.4576865671641792,1.4448400386552058
Silverleden Ultra,Borås 91 km,0.5658482803528089,0.7875302384517913,
Silverleden Ultra,Ecotrail Stockholm 45 km,1.4216054431885783,1.574996976276731,
Silverleden Ultra,Ecotrail Stockholm 80,0.7682747950490275,0.9230722493012705,0.8646854546574858
Silverleden Ultra,Fjällmaraton 100 km,0.5498464879167655,0.6185495654848882,0.5418061117172677
Silverleden Ultra,Fjällmaraton 45 km,1.4791009845070695,1.4726088993478694,1.4875722951759578
Silverleden Ultra,Gax 100 miles,0.32333093738108326,0.3872335363936822,0.3612039451744361
Silverleden Ultra,Gotland Run 511 km,0.04175457563447342,0.0645786102924507,
Silverleden Ultra,Gotland Ultra,1.3749078552293281,1.5590319546193097,1.6269642250799066
Silverleden Ultra,Gotrun enkle,0.8427485122327529,1.0243135022155965,0.9623106938279549
Silverleden Ultra,Göteborg Trail,1.0738800730234517,1.3465993027241032,1.4406059747982445
Silverleden Ultra,Hammarby Alpin Marathon,1.5520173729501543,1.818521572591371,1.5449562136506452
Silverleden Ultra,Idre 45 km,1.5757794308557769,1.5418905584843956,1.4889286714775773
Silverleden Ultra,Jättelångt,0.88553198388068,1.1095233458298845,1.0886090973657987
Silverleden Ultra,Kolmården Ultra Trail,1.044172265006281,1.2571115973741793,1.2412475203908724
Silverleden Ultra,Kullamannen 100 km,0.5736544015603315,0.6084180268052614,0.580580615721681
Silverleden Ultra,Kullamannen 100 miles,0.3496888189754119,0.3691730724057769,0.3355244503552015
Silverleden Ultra,Kullamannen 50 km,1.3463678298531638,1.3483122799751501,1.3624742112610757
Silverleden Ultra,Lejonbragden 100 km,0.7291099895941906,0.9364410068710323,
Silverleden Ultra,Lejonbragden 50 km,1.3304240414451936,1.6546712384292808,
Silverleden Ultra,Peters Trail 104 km,0.5488401802888065,0.6593513106880389,0.5597890824770103
Silverleden Ultra,Peters Trail 52 km,1.1367433701985967,1.302075992762594,1.3454011679941997
Silverleden Ultra,Sandsjöbacka 60 km,1.0738649927679713,1.1591351268867705,1.0258886053962375
Silverleden Ultra,Sandsjöbacka 90 km,0.5712674246612183,0.6671480884222134,0.5936353819277274
Silverleden Ultra,Snapphaneracet,1.038288685829113,1.3297188481624476,
Silverleden Ultra,Sätila 85 km,0.686300201929549,0.8245648948872888,0.8099134675976036
Silverleden Ultra,Sörmland Ultra Marathon,1.4626919913544116,1.691043336301573,1.5364420796256353
Silverleden Ultra,Sörmlands100 100 km,0.619954708585048,0.684439824341037,0.6663825928740948
Silverleden Ultra,Sörmlands100 100 miles,0.272687399563275,0.35205227147350926,0.32384378898790345
Silverleden Ultra,Sörmlands100 55 km,1.2781807849167615,1.3106757028786151,1.405284560261625
Silverleden Ultra,TEC 100 miles,0.31521746299221426,0.39446626130768087,0.3842385348306596
Silverleden Ultra,TEC 200 miles,0.10600517150259316,0.18877327491820073,
Silverleden Ultra,TEC 46 km,1.4068755151301071,1.6820315613882288,
Silverleden Ultra,TEC 50 miles,0.7620337375138514,0.874787270796279,0.9211096354414126
Silverleden Ultra,Trail genom Skåne,1.2606910877378088,1.591681363390316,
Silverleden Ultra,Trans Scania,0.16185708843076663,0.21390622800018774,0.23708308189844568
Silverleden Ultra,UKA pain 50 km,1.2960307775744018,1.3016483490330288,1.3052606248197591
Silverleden Ultra,UTMB,0.2651054757241164,0.3004934931646087,
Silverleden Ultra,Ultravasan 90,0.8327997037811465,1.003633400863208,0.8155029219404075
Silverleden Ultra,Ursvik Ultra 45 km,1.2517624078419731,1.5769375673251402,1.4534507240282448
Silverleden Ultra,Ursvik Ultra 75 km,0.7721015858693115,0.9510001669263298,0.8251195055863878
Silverleden Ultra,VXO 100 km,0.9460329897063264,1.1434269944806823,0.9617116612523804
Silverleden Ultra,Öland Ultra,1.4486985185465844,1.7721140013219798,1.9586965642627383
Silverleden Ultra,Österlen Spring Trail,1.1994322103017756,1.3012581369675282,1.2886615091818092
Silverleden Ultra,Östgöta ultra trail,0.9741156388927812,1.2049650577670459,1.099140798362579
Snapphaneracet,Aros Marathon 50 km,1.4390019928881248,1.3329055674379415,
Snapphaneracet,Björnfrossa,0.9071772574426941,0.8280146555542135,
Snapphaneracet,Black river run 100 miles,0.330134382816212,0.3172703402355453,0.3455246786541696
Snapphaneracet,Black river run 50 miles,0.6815309021255332,0.672232264559846,0.3606756607456329
Snapphaneracet,Borås 50 km,1.121531901933912,1.0962366737739873,1.1750061621888095
Snapphaneracet,Borås 91 km,0.5449816492038122,0.5922531966363322,
Snapphaneracet,Ecotrail Stockholm 45 km,1.3691812908982748,1.1844586383454185,
Snapphaneracet,Ecotrail Stockholm 80,0.7399433370840701,0.6941860308116063,0.5403026627274736
Snapphaneracet,Fjällmaraton 100 km,0.5295699504590982,0.4651731953259655,0.4185665193724951
Snapphaneracet,Fjällmaraton 45 km,1.424556584979014,1.1074588446895244,0.9223225303630578
Snapphaneracet,Gax 100 miles,0.3114075514777388,0.2912145954227875,0.2575924951779765
Snapphaneracet,Gotland Run 511 km,0.04021480365177128,0.04856561248394166,
Snapphaneracet,Gotland Ultra,1.3242057570254768,1.1724523246201648,
Snapphaneracet,Gotrun enkle,0.8116707075159797,0.7703233684557499,
Snapphaneracet,Göteborg Trail,1.0342788934138463,1.0126947546731273,
Snapphaneracet,Hammarby Alpin Marathon,1.4947840558532228,1.3675985529605788,
Snapphaneracet,Idre 45 km,1.5176698468956706,1.1595613317921682,1.1070352702485193
Snapphaneracet,Jättelångt,0.8528764648663671,0.8344044662998847,
Snapphaneracet,Kolmården Ultra Trail,1.0056666120487192,0.9453965393597263,1.2763686362485074
Snapphaneracet,Kullamannen 100 km,0.552499906230074,0.45755388640692024,0.464646912924478
Snapphaneracet,Kullamannen 100 miles,0.33679344073384765,0.27763242802487237,0.2655929251496438
Snapphaneracet,Kullamannen 50 km,1.2967181943026163,1.0139829798144149,1.118146094997993
Snapphaneracet,Lejonbragden 100 km,0.7022228013704768,0.7042398535337826,
Snapphaneracet,Lejonbragden 50 km,1.2813623605874116,1.2443767648446047,
Snapphaneracet,Peters Trail 104 km,0.5286007521603078,0.4958576857049168,0.4076881118479603
Snapphaneracet,Peters Trail 52 km,1.0948239980972767,0.9792115036663175,
Snapphaneracet,Sandsjöbacka 60 km,1.0342643692687927,0.8717144443643793,0.8348137602560379
Snapphaneracet,Sandsjöbacka 90 km,0.5502009532204808,0.501721164097322,0.4325880346046058
Snapphaneracet,Silverleden Ultra,0.963123275490055,0.752038674477624,
Snapphaneracet,Sätila 85 km,0.6609916984518734,0.6201046905718179,
Snapphaneracet,Sörmland Ultra Marathon,1.4087527017463324,1.271729989116454,
Snapphaneracet,Sörmlands100 100 km,0.597092809587914,0.5147252182571312,
Snapphaneracet,Sörmlands100 100 miles,0.2626315814522468,0.2647569235857746,
Snapphaneracet,Sörmlands100 55 km,1.2310456642374807,0.9856788182628617,1.0059294288832303
Snapphaneracet,TEC 100 miles,0.3035932754487266,0.29665388427997236,0.33160276740065237
Snapphaneracet,TEC 200 miles,0.10209604799646256,0.1419648034462838,
Snapphaneracet,TEC 46 km,1.3549945543388673,1.2649527858559317,
Snapphaneracet,TEC 50 miles,0.7339324293082694,0.6578738595795319,
Snapphaneracet,Trail genom Skåne,1.2142009298031586,1.1970059427147903,1.2056869198547577
Snapphaneracet,Trans Scania,0.15588832917072346,0.1608657561677696,
Snapphaneracet,UKA pain 50 km,1.2482374076333809,0.9788898990427867,1.066407316035067
Snapphaneracet,UTMB,0.25532925412976026,0.22598272828866328,
Snapphaneracet,Ultravasan 90,0.8020887785328454,0.7547711324466367,0.57399283654267
Snapphaneracet,Ursvik Ultra 45 km,1.2056015103760793,1.1859180378651673,
Snapphaneracet,Ursvik Ultra 75 km,0.7436290083935173,0.7151889049632763,
Snapphaneracet,VXO 100 km,0.9111463917676066,0.8599013212911858,0.6647561891088405
Snapphaneracet,Öland Ultra,1.3952752623801765,1.3326982645774201,
Snapphaneracet,Österlen Spring Trail,1.1552010791141225,0.9785964444782824,1.0064127845266049
Snapphaneracet,Östgöta ultra trail,0.938193444836503,0.9061803248349828,
Sätila 85 km,Aros Marathon 50 km,2.177034895080302,2.149484736535096,1.9907500707435073
Sätila 85 km,Björnfrossa,1.3724487910626086,1.3352820388935862,1.3728837128454718
Sätila 85 km,Black river run 100 miles,0.49945314531094515,0.5116399618635047,0.557403618009736
Sätila 85 km,Black river run 50 miles,1.0310733156282677,1.0840625377949642,1.293473711472594
Sätila 85 km,Borås 50 km,1.6967412821684178,1.7678251599147121,1.851306873453676
Sätila 85 km,Borås 91 km,0.8244909133960813,0.9550858196060362,0.949217617567101
Sätila 85 km,Ecotrail Stockholm 45 km,2.0714046698393815,1.9100946281396327,2.1418093009175565
Sätila 85 km,Ecotrail Stockholm 80,1.1194442211863045,1.1194658601460918,1.1320531224338006
Sätila 85 km,Fjällmaraton 100 km,0.8011748887307031,0.7501526796983502,0.7049533603970718
Sätila 85 km,Fjällmaraton 45 km,2.155180750855883,1.7859223797651038,1.8745964652884277
Sätila 85 km,Gax 100 miles,0.4711217284681409,0.46962166203621103,0.5040913524614347
Sätila 85 km,Gotland Run 511 km,0.06084010396190975,0.07831840852414418,
Sätila 85 km,Gotland Ultra,2.0033621604128085,1.8907328753456287,
Sätila 85 km,Gotrun enkle,1.2279590037469694,1.2422472852856676,1.2411820989605993
Sätila 85 km,Göteborg Trail,1.56473809858166,1.6331028777403533,1.7026603693501294
Sätila 85 km,Hammarby Alpin Marathon,2.2614263679168696,2.205431717827313,2.59235529270029
Sätila 85 km,Idre 45 km,2.2960497846648398,1.869944461672916,1.9913299060805394
Sätila 85 km,Jättelångt,1.290298300060216,1.3455864452991868,
Sätila 85 km,Kolmården Ultra Trail,1.5214511988639468,1.524575694610448,
Sätila 85 km,Kullamannen 100 km,0.8358651213382844,0.7378655465176299,0.7545965261158569
Sätila 85 km,Kullamannen 100 miles,0.5095274895625175,0.4477186388783139,0.478192035462934
Sätila 85 km,Kullamannen 50 km,1.961776823127575,1.6351803094399906,1.6764276321758653
Sätila 85 km,Lejonbragden 100 km,1.062377641073514,1.1356789655701216,1.7971727655005816
Sätila 85 km,Lejonbragden 50 km,1.9385453154533183,2.006720451827458,
Sätila 85 km,Peters Trail 104 km,0.799708609651767,0.7996354377640182,0.7634243979449942
Sätila 85 km,Peters Trail 52 km,1.656335473897015,1.5791067517379298,1.7268856720297585
Sätila 85 km,Sandsjöbacka 60 km,1.5647161253177178,1.4057536696917163,1.4508649322509566
Sätila 85 km,Sandsjöbacka 90 km,0.8323870852071537,0.8090910643405539,0.817175581281576
Sätila 85 km,Silverleden Ultra,1.457088307986034,1.2127608223446036,1.2552732019971247
Sätila 85 km,Snapphaneracet,1.512878304435785,1.612630923784609,
Sätila 85 km,Sörmland Ultra Marathon,2.131271398787322,2.050831107153458,2.4095999185584853
Sätila 85 km,Sörmlands100 100 km,0.9033287573601623,0.8300618042132321,0.8114683521113859
Sätila 85 km,Sörmlands100 100 miles,0.3973296216387639,0.42695520226049877,0.45155549190090594
Sätila 85 km,Sörmlands100 55 km,1.8624222771946246,1.5895361432501605,1.5809796115563353
Sätila 85 km,TEC 100 miles,0.45929967979897574,0.47839322745070434,0.5187830389858065
Sätila 85 km,TEC 200 miles,0.1544588959824828,0.22893683212648108,0.32914040396316485
Sätila 85 km,TEC 46 km,2.049941863887908,2.039901979598766,
Sätila 85 km,TEC 50 miles,1.1103504492223313,1.0609077299074867,1.057507370489962
Sätila 85 km,Trail genom Skåne,1.8369382439249564,1.9303287991758193,2.22733737546644
Sätila 85 km,Trans Scania,0.23584007111713162,0.25941709297413995,0.28494053368816225
Sätila 85 km,UKA pain 50 km,1.8884312927937088,1.5785881221767917,1.755536980504646
Sätila 85 km,UTMB,0.3862820890606854,0.3644267358795134,0.2756736772921459
Sätila 85 km,Ultravasan 90,1.213462711273741,1.2171672685633754,1.0525759055777668
Sätila 85 km,Ursvik Ultra 45 km,1.8239283688429844,1.9124481009353358,
Sätila 85 km,Ursvik Ultra 75 km,1.1250201933476487,1.1533357444914312,1.2918506292552094
Sätila 85 km,VXO 100 km,1.3784536082701602,1.386703462117411,1.0816023187544126
Sätila 85 km,Öland Ultra,2.1108816731709164,2.1491504335316303,2.5875375785733805
Sätila 85 km,Österlen Spring Trail,1.747678649852563,1.5781148882713465,1.647712918891976
Sätila 85 km,Östgöta ultra trail,1.419372508057017,1.4613344143540754,1.4988495868037968
Sörmland Ultra Marathon,Aros Marathon 50 km,1.021472392638037,1.048104219327241,1.0756124448748279
Sörmland Ultra Marathon,Björnfrossa,0.6439577764913101,0.651093127189274,0.6501251952428923
Sörmland Ultra Marathon,Black river run 100 miles,0.23434516392193425,0.24947932576157286,0.263197383394486
Sörmland Ultra Marathon,Black river run 50 miles,0.48378320856505685,0.5285966913675485,0.5864137598218006
Sörmland Ultra Marathon,Borås 50 km,0.7961169483782549,0.8620042643923241,0.8465640717099585
Sörmland Ultra Marathon,Borås 91 km,0.38685402237613215,0.4657067158161502,
Sörmland Ultra Marathon,Ecotrail Stockholm 45 km,0.9719103212373588,0.9313758804794185,1.009041854221252
Sörmland Ultra Marathon,Ecotrail Stockholm 80,0.525247146760971,0.5458596060110986,0.5269644023815988
Sörmland Ultra Marathon,Fjällmaraton 100 km,0.3759140619944347,0.3657798426607434,0.3249070123522029
Sörmland Ultra Marathon,Fjällmaraton 45 km,1.011218351675983,0.8708285989692998,0.8392711812944965
Sörmland Ultra Marathon,Gax 100 miles,0.22105196397615323,0.22899090051742155,0.22929767240131685
Sörmland Ultra Marathon,Gotland Run 511 km,0.028546389726117154,0.03818861936068919,
Sörmland Ultra Marathon,Gotland Ultra,0.9399845376579946,0.921934950543029,1.0653704517103302
Sörmland Ultra Marathon,Gotrun enkle,0.5761626625523474,0.6057287121073075,0.592312552281394
Sörmland Ultra Marathon,Göteborg Trail,0.734180592613397,0.7963127105123206,0.8150042202472568
Sörmland Ultra Marathon,Hammarby Alpin Marathon,1.0610691670725767,1.075384369846252,1.0747088045018884
Sörmland Ultra Marathon,Idre 45 km,1.077314595396567,0.9117983704998449,0.897656332370168
Sörmland Ultra Marathon,Jättelångt,0.6054124785770532,0.6561176298748722,0.669907328850013
Sörmland Ultra Marathon,Kolmården Ultra Trail,0.713870227756841,0.7433940753544306,0.8017278898884888
Sörmland Ultra Marathon,Kullamannen 100 km,0.39219084055361764,0.3597885481373369,0.3951415214909327
Sörmland Ultra Marathon,Kullamannen 100 miles,0.239072081506107,0.21831082887159092,0.21224459983712912
Sörmland Ultra Marathon,Kullamannen 50 km,0.9204725518504173,0.7973256811525604,0.9008988675664817
Sörmland Ultra Marathon,Lejonbragden 100 km,0.49847130763261727,0.5537652328408641,
Sörmland Ultra Marathon,Lejonbragden 50 km,0.909572247136773,0.9784913271638321,
Sörmland Ultra Marathon,Peters Trail 104 km,0.37522607871845665,0.3899079914356808,0.4052909746735336
Sörmland Ultra Marathon,Peters Trail 52 km,0.777158401712451,0.7699838110656128,0.8147607131642101
Sörmland Ultra Marathon,Sandsjöbacka 60 km,0.7341702826810464,0.6854556012868823,0.6086564430221807
Sörmland Ultra Marathon,Sandsjöbacka 90 km,0.39055893382737444,0.39451862297113666,0.32921731835224954
